merchant,industry,business_size,country,dominant_product,checkout_usd,paylink_usd,total_usd,avg_monthly_vol,tenure_months,flag_industry,flag_country,flag_product,tier
0e3f3b12,Business services,small,IN,paylink,0.0,561.6800000000001,561.6800000000001,93.61333333333334,2,1,0,1,Tier 2: Digital Marketing
159cf239,Business services,small,US,unattributed,0.0,0.0,1176.6399999999999,90.51076923076923,15,1,1,0,Tier 2: Digital Marketing
b27bae22,Ticketing & events,small,US,paylink,0.0,180.0,180.0,90.0,3,0,1,1,Tier 2: Digital Marketing
904fb5fb,Business services,small,US,unattributed,0.0,0.0,89.0,89.0,51,1,1,0,Tier 2: Digital Marketing
b69c304a,Personal services,small,US,unattributed,0.0,0.0,265.0,88.33333333333333,84,1,1,0,Tier 2: Digital Marketing
eb4540e7,Healthcare,small,US,paylink,0.0,88.0,88.0,88.0,29,0,1,1,Tier 2: Digital Marketing
a91c7429,Business services,small,FR,paylink,0.0,172.42000000000002,172.42000000000002,86.21000000000001,8,1,0,1,Tier 2: Digital Marketing
b051a58b,Business services,small,US,unattributed,0.0,0.0,688.91,86.11375,15,1,1,0,Tier 2: Digital Marketing
4dac69c2,Business services,small,US,paylink,0.0,84.0,84.0,84.0,38,1,1,1,Tier 2: Digital Marketing
13e6612d,Business services,small,US,unattributed,0.0,0.0,251.0,83.66666666666667,58,1,1,0,Tier 2: Digital Marketing
2f81c0bb,Personal services,small,GB,paylink,0.0,82.06,82.06,82.06,5,1,0,1,Tier 2: Digital Marketing
1be16749,Personal services,small,US,unattributed,0.0,0.0,82.0,82.0,3,1,1,0,Tier 2: Digital Marketing
6c48e750,"Medical services, drugs, testing labs & equipment medium",small,US,paylink,0.0,82.0,82.0,82.0,40,0,1,1,Tier 2: Digital Marketing
4a76eb73,Personal services,small,JP,unattributed,0.0,0.0,969.85,80.82083333333334,15,1,1,0,Tier 2: Digital Marketing
e61a4858,Personal services,small,US,unattributed,0.0,0.0,161.26,80.63,85,1,1,0,Tier 2: Digital Marketing
8a4fbfb4,Construction,small,US,paylink,0.0,80.0,80.0,80.0,5,0,1,1,Tier 2: Digital Marketing
649cb79a,Software,small,US,paylink,0.0,80.0,80.0,80.0,80,0,1,1,Tier 2: Digital Marketing
6368942e,Personal services,small,US,unattributed,0.0,0.0,80.0,80.0,63,1,1,0,Tier 2: Digital Marketing
50381b11,Personal services,small,US,unattributed,0.0,0.0,79.99,79.99,46,1,1,0,Tier 2: Digital Marketing
e7430215,Business services,small,SE,paylink,0.0,197.31,319.28999999999996,79.82249999999999,4,1,0,1,Tier 2: Digital Marketing
5d7ad715,Personal services,small,US,unattributed,0.0,0.5,397.27,79.454,18,1,1,0,Tier 2: Digital Marketing
263dac7f,Personal services,small,US,unattributed,0.0,0.0,77.94,77.94,20,1,1,0,Tier 2: Digital Marketing
0412098c,Business services,small,CA,paylink,0.0,75.8,75.8,75.8,4,1,0,1,Tier 2: Digital Marketing
0720ea0f,Business services,small,US,unattributed,0.0,0.0,681.0,75.66666666666667,51,1,1,0,Tier 2: Digital Marketing
10b12938,Business services,small,US,unattributed,0.0,0.0,150.04,75.02,8,1,1,0,Tier 2: Digital Marketing
69292685,Business services,small,US,unattributed,0.0,0.0,75.0,75.0,72,1,1,0,Tier 2: Digital Marketing
bb80bfb2,Others,small,US,paylink,0.0,75.0,75.0,75.0,11,0,1,1,Tier 2: Digital Marketing
ced9c637,Business services,small,US,paylink,0.0,75.0,75.0,75.0,9,1,1,1,Tier 2: Digital Marketing
4f0e1778,Personal services,small,US,unattributed,0.0,0.0,75.0,75.0,12,1,1,0,Tier 2: Digital Marketing
810f7042,Business services,small,US,unattributed,0.0,50.0,149.0,74.5,26,1,1,0,Tier 2: Digital Marketing
cf3942b2,Business services,small,US,unattributed,0.0,0.0,655.2400000000001,72.80444444444446,17,1,1,0,Tier 2: Digital Marketing
371db43a,Business services,small,US,unattributed,0.0,0.0,145.4,72.7,6,1,1,0,Tier 2: Digital Marketing
cda5fd3e,Business services,small,JP,checkout,217.88,0.0,217.88,72.62666666666667,5,1,1,0,Tier 2: Digital Marketing
93643eca,Business services,small,US,unattributed,0.0,0.0,70.92,70.92,12,1,1,0,Tier 2: Digital Marketing
7140b04f,Business services,small,US,unattributed,0.0,0.0,836.0,69.66666666666667,29,1,1,0,Tier 2: Digital Marketing
9648fc2b,Personal services,small,ES,paylink,0.0,68.06,68.06,68.06,5,1,0,1,Tier 2: Digital Marketing
5cda6a99,Business services,small,US,paylink,0.0,200.0,270.0,67.5,9,1,1,1,Tier 2: Digital Marketing
17165f04,Business services,small,US,unattributed,0.0,0.0,202.0,67.33333333333333,3,1,1,0,Tier 2: Digital Marketing
12441056,Ticketing & events,small,US,paylink,0.0,45.0,65.0,65.0,4,0,1,1,Tier 2: Digital Marketing
c9cd846b,Business services,small,US,unattributed,0.0,0.0,708.52,64.41090909090909,6,1,1,0,Tier 2: Digital Marketing
9bd7f968,Business services,small,JP,checkout,574.4300000000001,0.0,574.4300000000001,63.82555555555556,10,1,1,0,Tier 2: Digital Marketing
5c84a929,Personal services,small,US,unattributed,0.0,0.0,63.62,63.62,35,1,1,0,Tier 2: Digital Marketing
4c4556b2,Business services,small,US,checkout,238.65,0.0,253.95000000000002,63.487500000000004,31,1,1,0,Tier 2: Digital Marketing
35b3516e,Business services,small,GB,paylink,0.0,60.98,60.98,60.98,5,1,0,1,Tier 2: Digital Marketing
f9438148,Business services,small,US,unattributed,0.0,0.0,60.0,60.0,4,1,1,0,Tier 2: Digital Marketing
53f6a639,Clothing & accessory,small,US,paylink,0.0,60.0,60.0,60.0,2,0,1,1,Tier 2: Digital Marketing
5cdca900,Digital goods,small,US,paylink,0.0,59.98,59.98,59.98,3,0,1,1,Tier 2: Digital Marketing
a6e717d7,Business services,small,US,unattributed,0.0,0.0,297.64,59.528,80,1,1,0,Tier 2: Digital Marketing
dcbf513b,Specialty retail,small,US,paylink,23.0,329.0,352.0,58.666666666666664,4,0,1,1,Tier 2: Digital Marketing
79b90b59,Personal services,small,BG,paylink,0.0,114.0,114.0,57.0,4,1,0,1,Tier 2: Digital Marketing
fe6010d6,Business services,small,US,unattributed,0.0,0.0,840.0,56.0,67,1,1,0,Tier 2: Digital Marketing
2281dc5d,Business services,small,BR,paylink,0.0,55.45,55.45,55.45,3,1,0,1,Tier 2: Digital Marketing
63384c85,Business services,small,US,unattributed,0.0,0.0,110.0,55.0,23,1,1,0,Tier 2: Digital Marketing
5053dd71,Business services,small,US,unattributed,0.0,0.0,162.17000000000002,54.05666666666667,12,1,1,0,Tier 2: Digital Marketing
f254037a,Personal services,small,US,unattributed,0.0,0.0,54.0,54.0,20,1,1,0,Tier 2: Digital Marketing
9dfb0ba9,Business services,small,US,unattributed,0.0,0.0,53.0,53.0,15,1,1,0,Tier 2: Digital Marketing
95afe0ff,Personal services,small,US,unattributed,0.0,0.0,52.59,52.59,12,1,1,0,Tier 2: Digital Marketing
3422d303,Business services,small,US,checkout,306.0,0.0,306.0,51.0,10,1,1,0,Tier 2: Digital Marketing
172661a5,Business services,small,PT,paylink,0.0,50.66,50.66,50.66,5,1,0,1,Tier 2: Digital Marketing
4c69f8ae,Business services,small,US,unattributed,0.0,0.0,50.0,50.0,21,1,1,0,Tier 2: Digital Marketing
f1cb374f,Personal services,small,US,unattributed,0.0,0.0,100.0,50.0,24,1,1,0,Tier 2: Digital Marketing
17bc0a3c,Personal services,small,US,unattributed,0.0,0.0,100.0,50.0,51,1,1,0,Tier 2: Digital Marketing
b1cd74b7,Business services,small,US,unattributed,0.0,0.0,50.0,50.0,49,1,1,0,Tier 2: Digital Marketing
80702382,Business services,medium,US,paylink,0.0,50.0,50.0,50.0,3,1,1,1,Tier 2: Digital Marketing
78e11eac,Personal services,small,US,unattributed,0.0,0.0,50.0,50.0,11,1,1,0,Tier 2: Digital Marketing
f7f36a3e,Business services,small,US,unattributed,0.0,0.0,50.0,50.0,4,1,1,0,Tier 2: Digital Marketing
5008c895,Business services,small,US,unattributed,0.0,0.0,99.98,49.99,8,1,1,0,Tier 2: Digital Marketing
05f22d85,Personal services,small,US,unattributed,0.0,0.0,98.78999999999999,49.394999999999996,13,1,1,0,Tier 2: Digital Marketing
74dca7ed,Personal services,small,US,unattributed,0.0,0.0,98.0,49.0,3,1,1,0,Tier 2: Digital Marketing
41c435a1,Personal services,small,US,unattributed,0.0,0.0,49.0,49.0,65,1,1,0,Tier 2: Digital Marketing
04703f31,Business services,small,JP,checkout,48.19,0.0,48.19,48.19,15,1,1,0,Tier 2: Digital Marketing
552616de,Software,small,US,paylink,0.0,48.0,48.0,48.0,25,0,1,1,Tier 2: Digital Marketing
d4c9b949,Personal services,small,US,unattributed,0.0,0.0,478.05,47.805,113,1,1,0,Tier 2: Digital Marketing
6b90e116,Software,small,US,paylink,0.0,47.0,47.0,47.0,2,0,1,1,Tier 2: Digital Marketing
9d7def16,Personal services,small,JP,checkout,45.87,0.0,45.87,45.87,3,1,1,0,Tier 2: Digital Marketing
486d9a73,Business services,small,US,unattributed,0.0,0.0,45.0,45.0,31,1,1,0,Tier 2: Digital Marketing
1f7cba2e,Personal services,small,US,paylink,0.0,130.0,180.0,45.0,2,1,1,1,Tier 2: Digital Marketing
540eac02,Business services,small,US,unattributed,0.0,0.0,265.5,44.25,50,1,1,0,Tier 2: Digital Marketing
69fa1981,Digital goods,small,US,paylink,0.0,87.0,87.0,43.5,5,0,1,1,Tier 2: Digital Marketing
15da8402,Business services,small,US,unattributed,0.0,0.0,42.5,42.5,5,1,1,0,Tier 2: Digital Marketing
cbad8ebe,Business services,small,MY,paylink,0.0,84.0,84.0,42.0,3,1,0,1,Tier 2: Digital Marketing
fd547a9f,Business services,small,FR,paylink,0.0,41.73,41.73,41.73,13,1,0,1,Tier 2: Digital Marketing
8414c4d2,Personal services,small,US,unattributed,0.0,0.0,161.0,40.25,7,1,1,0,Tier 2: Digital Marketing
23a3b718,Business services,small,US,unattributed,0.0,0.0,40.0,40.0,15,1,1,0,Tier 2: Digital Marketing
376aeda1,Business services,small,US,unattributed,0.0,0.0,40.0,40.0,9,1,1,0,Tier 2: Digital Marketing
7deeb564,Personal services,small,US,paylink,0.0,79.96,79.96,39.98,57,1,1,1,Tier 2: Digital Marketing
6d43e509,Business services,small,US,unattributed,0.0,0.0,39.55,39.55,5,1,1,0,Tier 2: Digital Marketing
a1901dc4,Business services,small,US,unattributed,0.0,0.0,39.0,39.0,30,1,1,0,Tier 2: Digital Marketing
64916dca,Business services,small,US,unattributed,0.0,0.0,39.0,39.0,5,1,1,0,Tier 2: Digital Marketing
dbccfa3a,Business services,small,US,unattributed,0.0,0.0,114.0,38.0,35,1,1,0,Tier 2: Digital Marketing
040364f9,Software,small,US,paylink,0.0,37.5,37.5,37.5,13,0,1,1,Tier 2: Digital Marketing
8bc79ab5,Business services,small,US,unattributed,0.0,0.0,37.0,37.0,7,1,1,0,Tier 2: Digital Marketing
a525e4fd,Personal services,small,MX,paylink,0.0,327.62,327.62,36.40222222222222,2,1,0,1,Tier 2: Digital Marketing
d5279f4d,Business services,small,US,unattributed,0.0,0.0,35.0,35.0,59,1,1,0,Tier 2: Digital Marketing
ec1024eb,Software,small,US,paylink,0.0,88.0,103.0,34.333333333333336,98,0,1,1,Tier 2: Digital Marketing
5474c3b4,Business services,small,US,unattributed,0.0,0.0,101.0,33.666666666666664,11,1,1,0,Tier 2: Digital Marketing
8c2d9d83,Business services,small,JP,unattributed,0.0,0.0,33.31,33.31,27,1,1,0,Tier 2: Digital Marketing
31c9db7d,Business services,small,US,unattributed,0.0,0.0,33.0,33.0,19,1,1,0,Tier 2: Digital Marketing
322be150,Business services,small,JP,paylink,0.0,160.5,160.5,32.1,3,1,1,1,Tier 2: Digital Marketing
2f7ff501,Personal services,small,US,unattributed,0.0,0.0,308.92999999999995,30.892999999999994,84,1,1,0,Tier 2: Digital Marketing
6867c5b0,Business services,small,US,unattributed,0.0,0.0,60.95,30.475,76,1,1,0,Tier 2: Digital Marketing
881eb2b1,Business services,small,US,unattributed,0.0,0.0,423.51000000000005,30.250714285714288,22,1,1,0,Tier 2: Digital Marketing
73040786,Personal services,small,US,unattributed,0.0,0.0,30.0,30.0,6,1,1,0,Tier 2: Digital Marketing
99f50cfb,Business services,small,US,unattributed,0.0,0.0,30.0,30.0,18,1,1,0,Tier 2: Digital Marketing
2db81447,Personal services,small,US,unattributed,0.0,0.0,30.0,30.0,7,1,1,0,Tier 2: Digital Marketing
456d92d4,Business services,small,US,unattributed,0.0,0.0,30.0,30.0,28,1,1,0,Tier 2: Digital Marketing
d1ef0e11,Personal services,small,US,unattributed,0.0,0.0,59.849999999999994,29.924999999999997,44,1,1,0,Tier 2: Digital Marketing
9657f386,Personal services,small,US,unattributed,0.0,0.0,175.8,29.3,6,1,1,0,Tier 2: Digital Marketing
8e75087d,Personal services,small,US,unattributed,0.0,0.0,29.0,29.0,9,1,1,0,Tier 2: Digital Marketing
cfd56e38,Business services,small,US,unattributed,0.0,0.0,58.0,29.0,16,1,1,0,Tier 2: Digital Marketing
800c368c,Business services,small,US,checkout,29.0,0.0,29.0,29.0,12,1,1,0,Tier 2: Digital Marketing
14642baa,Business services,small,US,unattributed,0.0,0.0,434.94,28.996,17,1,1,0,Tier 2: Digital Marketing
1365978a,Business services,small,US,unattributed,0.0,0.0,115.0,28.75,9,1,1,0,Tier 2: Digital Marketing
43fe0e18,Business services,small,US,unattributed,0.0,0.0,55.0,27.5,2,1,1,0,Tier 2: Digital Marketing
8b0ba7f9,Business services,small,US,unattributed,0.0,0.0,54.89,27.445,13,1,1,0,Tier 2: Digital Marketing
264301ab,Business services,small,JP,checkout,136.38,0.0,136.38,27.276,9,1,1,0,Tier 2: Digital Marketing
6577298a,Business services,small,US,unattributed,0.0,0.0,27.0,27.0,8,1,1,0,Tier 2: Digital Marketing
9db6f3e2,Business services,small,US,unattributed,0.0,0.0,27.0,27.0,52,1,1,0,Tier 2: Digital Marketing
ee3eb4f2,Business services,small,US,unattributed,0.0,8.54,127.81,25.562,4,1,1,0,Tier 2: Digital Marketing
af025131,Healthcare,small,US,paylink,0.0,25.0,25.0,25.0,11,0,1,1,Tier 2: Digital Marketing
3ce0f374,"Religion, politics & other memberships",medium,US,paylink,0.0,25.0,25.0,25.0,15,0,1,1,Tier 2: Digital Marketing
8d77b4ce,Business services,small,US,unattributed,0.0,0.0,25.0,25.0,7,1,1,0,Tier 2: Digital Marketing
16b39564,Business services,small,US,unattributed,0.0,0.0,72.21,24.069999999999997,13,1,1,0,Tier 2: Digital Marketing
a255f668,Business services,medium,US,unattributed,0.0,0.0,47.86,23.93,9,1,1,0,Tier 2: Digital Marketing
636f4ea9,Digital goods,small,US,paylink,0.0,23.21,23.21,23.21,3,0,1,1,Tier 2: Digital Marketing
5ffbebd3,Business services,medium,US,unattributed,0.0,0.0,126.87,21.145,18,1,1,0,Tier 2: Digital Marketing
d0a0a832,Business services,small,IT,paylink,0.0,40.61000000000001,40.61000000000001,20.305000000000003,4,1,0,1,Tier 2: Digital Marketing
7ef31eea,Business services,medium,US,unattributed,0.0,0.0,60.300000000000004,20.1,39,1,1,0,Tier 2: Digital Marketing
e6edab9b,Business services,small,US,unattributed,0.0,0.0,100.15,20.03,2,1,1,0,Tier 2: Digital Marketing
654b261e,Business services,small,US,unattributed,0.0,0.0,20.0,20.0,6,1,1,0,Tier 2: Digital Marketing
0139110c,Business services,small,US,unattributed,0.0,0.0,20.0,20.0,63,1,1,0,Tier 2: Digital Marketing
00d8ebea,Business services,small,US,unattributed,0.0,0.0,20.0,20.0,3,1,1,0,Tier 2: Digital Marketing
d8987505,Business services,small,US,unattributed,0.0,0.0,60.0,20.0,87,1,1,0,Tier 2: Digital Marketing
b2904a30,Personal services,small,US,unattributed,0.0,0.0,20.0,20.0,43,1,1,0,Tier 2: Digital Marketing
4290a634,Others,small,US,paylink,0.0,20.0,20.0,20.0,2,0,1,1,Tier 2: Digital Marketing
c85d52c1,Business services,small,US,unattributed,0.0,0.0,219.89000000000001,19.990000000000002,29,1,1,0,Tier 2: Digital Marketing
72129009,Personal services,small,US,unattributed,0.0,0.0,158.0,19.75,28,1,1,0,Tier 2: Digital Marketing
f5d1cf53,Business services,small,US,unattributed,0.0,0.0,19.0,19.0,52,1,1,0,Tier 2: Digital Marketing
8d741b99,Business services,small,US,unattributed,0.0,0.0,56.0,18.666666666666668,2,1,1,0,Tier 2: Digital Marketing
2b9b38e0,Business services,small,US,unattributed,0.0,0.0,18.49,18.49,37,1,1,0,Tier 2: Digital Marketing
f8329de6,Personal services,small,US,checkout,18.0,0.0,18.0,18.0,7,1,1,0,Tier 2: Digital Marketing
7fafdf63,Personal services,medium,US,unattributed,0.0,0.0,17.99,17.99,5,1,1,0,Tier 2: Digital Marketing
041a36f5,Business services,small,US,unattributed,0.0,0.0,51.99,17.330000000000002,2,1,1,0,Tier 2: Digital Marketing
9854c116,Business services,small,US,checkout,15.66,0.0,15.66,15.66,8,1,1,0,Tier 2: Digital Marketing
f4e684c2,Business services,small,US,unattributed,0.0,0.0,202.21,15.554615384615385,34,1,1,0,Tier 2: Digital Marketing
537b5a76,Business services,small,US,unattributed,0.0,0.0,31.0,15.5,6,1,1,0,Tier 2: Digital Marketing
25cf1084,Business services,small,US,unattributed,0.0,0.0,30.97,15.485,31,1,1,0,Tier 2: Digital Marketing
bed1e921,Business services,small,US,paylink,0.0,15.0,15.0,15.0,31,1,1,1,Tier 2: Digital Marketing
77b871a8,Business services,small,US,unattributed,0.0,0.0,15.0,15.0,16,1,1,0,Tier 2: Digital Marketing
7f31a6d1,Digital goods,small,US,paylink,0.0,15.0,15.0,15.0,9,0,1,1,Tier 2: Digital Marketing
a1f6ff1a,Business services,small,CA,paylink,0.0,15.0,15.0,15.0,2,1,0,1,Tier 2: Digital Marketing
fdc6bd0b,Personal services,small,US,unattributed,0.0,0.0,14.99,14.99,28,1,1,0,Tier 2: Digital Marketing
36581ed5,Business services,small,US,unattributed,0.0,0.0,29.12,14.56,15,1,1,0,Tier 2: Digital Marketing
77313881,Business services,small,US,unattributed,0.0,0.0,14.0,14.0,55,1,1,0,Tier 2: Digital Marketing
e13fff08,Personal services,small,GB,paylink,0.0,13.76,13.76,13.76,39,1,0,1,Tier 2: Digital Marketing
e2ea7966,Personal services,medium,AE,paylink,0.0,40.12,40.12,13.373333333333333,5,1,1,1,Tier 2: Digital Marketing
d78b7388,Business services,small,IN,paylink,0.0,13.0,13.0,13.0,9,1,0,1,Tier 2: Digital Marketing
65a6d06b,Business services,small,US,unattributed,0.0,0.0,24.94,12.47,13,1,1,0,Tier 2: Digital Marketing
fcb51996,Business services,small,US,unattributed,0.0,0.0,22.0,11.0,9,1,1,0,Tier 2: Digital Marketing
e11c8666,Transportation & car rental,small,US,paylink,0.0,10.0,10.0,10.0,2,0,1,1,Tier 2: Digital Marketing
241694dd,Business services,small,US,checkout,10.0,0.0,10.0,10.0,17,1,1,0,Tier 2: Digital Marketing
e69a6630,Business services,small,US,checkout,10.0,0.0,10.0,10.0,6,1,1,0,Tier 2: Digital Marketing
065a10e5,Business services,small,US,unattributed,0.0,0.0,10.0,10.0,4,1,1,0,Tier 2: Digital Marketing
eb69b5c5,Business services,small,US,unattributed,0.0,0.0,66.15,9.450000000000001,5,1,1,0,Tier 2: Digital Marketing
a183ccac,Business services,small,JP,unattributed,0.0,0.0,9.12,9.12,6,1,1,0,Tier 2: Digital Marketing
f54dc4bb,Personal services,small,US,unattributed,0.0,0.0,9.0,9.0,7,1,1,0,Tier 2: Digital Marketing
37aa11e7,Others,small,US,paylink,0.0,9.0,9.0,9.0,5,0,1,1,Tier 2: Digital Marketing
28e1d329,Others,small,US,paylink,0.0,9.0,9.0,9.0,18,0,1,1,Tier 2: Digital Marketing
d9ad1235,Business services,small,IN,paylink,0.0,49.0,49.0,8.166666666666666,17,1,0,1,Tier 2: Digital Marketing
38d2431d,Business services,small,US,unattributed,0.0,0.0,40.08,8.016,15,1,1,0,Tier 2: Digital Marketing
228987a3,Personal services,small,CA,paylink,0.0,7.9,7.9,7.9,3,1,0,1,Tier 2: Digital Marketing
80ac12c5,Business services,small,US,paylink,0.0,7.5,7.5,7.5,9,1,1,1,Tier 2: Digital Marketing
bc71bda0,Business services,small,FR,paylink,0.0,14.93,14.93,7.465,19,1,0,1,Tier 2: Digital Marketing
32e02154,Business services,small,FR,paylink,0.0,7.46,7.46,7.46,39,1,0,1,Tier 2: Digital Marketing
581b7059,Business services,small,US,unattributed,0.0,0.0,66.0,7.333333333333333,35,1,1,0,Tier 2: Digital Marketing
4ab9cee0,Personal services,small,IE,paylink,0.0,7.03,7.03,7.03,2,1,0,1,Tier 2: Digital Marketing
1c4fab04,Personal services,small,US,checkout,14.0,0.0,14.0,7.0,12,1,1,0,Tier 2: Digital Marketing
488357b7,Business services,small,AU,paylink,0.0,6.96,6.96,6.96,31,1,0,1,Tier 2: Digital Marketing
127e87c2,Business services,small,BR,paylink,0.0,11.7,12.879999999999999,6.4399999999999995,4,1,0,1,Tier 2: Digital Marketing
7965cad5,Business services,small,US,unattributed,0.0,0.0,25.0,6.25,8,1,1,0,Tier 2: Digital Marketing
7961596c,Business services,small,US,unattributed,0.0,0.0,6.0,6.0,18,1,1,0,Tier 2: Digital Marketing
00634a08,Clothing & accessory,small,US,paylink,0.0,5.0,5.0,5.0,108,0,1,1,Tier 2: Digital Marketing
e30fa71c,Business services,small,US,unattributed,0.0,0.0,5.0,5.0,5,1,1,0,Tier 2: Digital Marketing
d54fdd24,Business services,small,US,unattributed,0.0,0.0,5.0,5.0,22,1,1,0,Tier 2: Digital Marketing
935f4161,Business services,small,US,paylink,0.0,10.0,10.0,5.0,2,1,1,1,Tier 2: Digital Marketing
35d84141,Business services,small,US,unattributed,0.0,0.0,5.0,5.0,2,1,1,0,Tier 2: Digital Marketing
5db44870,Business services,small,US,paylink,0.0,5.0,5.0,5.0,4,1,1,1,Tier 2: Digital Marketing
626320c6,Business services,small,US,unattributed,0.0,0.0,5.0,5.0,2,1,1,0,Tier 2: Digital Marketing
25d21c0b,Business services,small,US,unattributed,0.0,0.0,5.0,5.0,6,1,1,0,Tier 2: Digital Marketing
